"name","size","city","state"
"ISAAC, BYRON",14525,"LAFAYETTE","LA"
"NEARMAN, CHARLES LYNN",14524.8,"JEFFERSON","SD"
"GARTMAN, MICHAEL F",14523,"DALLAS","TX"
"JAV, INC.",14521.15,"SANTA BARBARA","CA"
"JAV, INC.",14521.15,"GOLETA","CA"
"SOUTHERN SAFETY SALES, INC.",14520.21,"AUSTIN","TX"
"ALL-SHRED, INC.",14520,"FREDERICK","MD"
"ECHO MRI LLC",14520,"HOUSTON","TX"
"MANDEVILLE BERGE BOX",14519,"SEATTLE","WA"
"HEALTH ONE INC",14518,"ALEXANDRIA","VA"
"LAUGHING RABBIT, INC.",14516,"BLACHLY","OR"
"VIAVI SOLUTIONS INC.",14515,"MILPITAS","CA"
"ANIXTER INC",14514.88,"DULLES","VA"
"LANCASTER ALLOYS COMPANY, INC.",14514.25,"LANCASTER","CA"
"BARBIZON CAPITOL INC",14513.96,"ALEXANDRIA","VA"
"BRUSHES INC",14509.86,"CLEVELAND","OH"
"RAND WORLDWIDE SUBSIDIARY, INC.",14509,"OWINGS MILLS","MD"
"CROTTS & SAUNDERS, LLC",14508,"WINSTON SALEM","NC"
"SPECTRUM SYSTEMS, INC.",14507.48,"RESTON","VA"
"M & R PROTECTIVE SYSTEMS INC",14503,"BRANDON","MS"
"ANDREW M STEINER MD",14500,"WACONIA","MN"
"BBG INCORPORATED",14500,"CHESAPEAKE","VA"
"C J B ELECTRIC",14500,"STATEN ISLAND","NY"
"CLEMENT CONSULTING, LLC",14500,"RALEIGH","NC"
"CROSBY ANALYTICS LLC",14500,"COWLEY","WY"
"FAIRPOINT COMMUNICATIONS, INC.",14500,"CHARLOTTE","NC"
"HIGH VOLTAGE MAINTENANCE, INC.",14500,"QUITMAN","AR"
"J.E. FEDERAL ENTERPRISES, LLC.",14500,"MONTGOMERY","AL"
"LAND & SEA AVIATION LLC",14500,"ANCHORAGE","AK"
"LYRIS TECHNOLOGIES INC.",14500,"AUSTIN","TX"
"MCNAMEE FARM SERVICE",14500,"IRRIGON","OR"
"NEARY, KEVIN P",14500,"RICHMONDVILLE","NY"
"OTOTRONIX, LLC",14500,"THE WOODLANDS","TX"
"PELLETIER PROPERTY SERVICES LLC",14500,"CARIBOU","ME"
"PHILLIP A DANZ AND ASSOC INC",14500,"SACRAMENTO","CA"
"SHACKELFORD & ASSOCIATES, L.L.C.",14500,"GREENVILLE","NC"
"TROPICAL CITY INDUSTRIES INC",14500,"PONCE","PR"
"AMERICANBIO, INC.",14499.1,"NATICK","MA"
"D & M CONSTRUCTION UNLIMITED, INC.",14494.5,"CLARKS SUMMIT","PA"
"RESOLUTIONS, INC.",14493,"BRIDGEPORT","WV"
"CLEAN SCENE SERVICES, LLC",14491.52,"GRETNA","LA"
"LOWCOUNTRY THERAPY CENTER, LLC THE",14490,"BLUFFTON","SC"
"COPIERS NORTHWEST, INC",14483.22,"SEATTLE","WA"
"HIGH LEAH ELECTRONICS, INC.",14482.7,"OAKRIDGE","OR"
"FORT COLLINS HEATING AND AIR CONDITIONING, INC.",14482,"FORT COLLINS","CO"
"KVA ELECTRIC, INC.",14481,"ARLINGTON","WA"
"ENVIRO CARE INC.",14480.8,"NORTH SALT LAKE","UT"
"BROWN, EVEREN T SPECIALTY ADVERTISING",14480,"SALT LAKE CITY","UT"
"I V S INC",14480,"NEWTON","AL"
"TOTAL REHABILITATION INC",14476.12,"FORT SMITH","AR"
"MICHAEL RENKA GMBH",14469.79,"DUSSELDORF",NA
"UNIVERSITY OF THE OZARKS",14463,"CLARKSVILLE","AR"
"KARCO ENGINEERING, LLC",14460.61,"ADELANTO","CA"
"ABF DATA SYSTEMS, INC",14460,"SAN DIEGO","CA"
"MOBILITY PLUS INC OF VIRGINIA",14460,"SALEM","VA"
"BANNER COOPERATIVE ELEVATOR ASSOCIATION",14459.93,"EL RENO","OK"
"INFORMATION CONTROL MANAGEMENT CORPORATION",14457.5,"GERMANTOWN","MD"
"BOSS INNOVATION & MARKETING",14457.3,"RANCHO SANTA MARGARITA","CA"
"STEINBERG, HOWARD",14453,"ROCHESTER","NH"
"A-1 PUMPING.COM LLC",14450,"HIGHLAND","UT"
"FLORIDA 4-H CLUB FOUNDATION, INC.",14450,"GAINESVILLE","FL"
"INTERCONNECT SYSTEMS, INC.",14450,"CAMARILLO","CA"
"MCLAUGHLIN, KEVIN S",14450,"MINNEAPOLIS","MN"
"TECHNICAL ASSOCIATES, INC.",14450,"VENTURA","CA"
"CREFIII WARAMAUG SPRINGFIELD LESSEE, LLC",14448,"SPRINGFIELD","OH"
"KIMBALL'S AUTOBODY, INC",14447.88,"TACOMA","WA"
"FMG WEST MITCHELL STREET WISCONSIN LLC",14446.47,"MILWAUKEE","WI"
"ANDERSON, ERIC R",14444,"MOBILE","AL"
"MARSHALL ENGINEERING CORP",14441.96,"HUMBLE","TX"
"RADECO OF CT, INC.",14440,"PLAINFIELD","CT"
"VERIZON PENNSYLVANIA INC",14438.6,"PHILADELPHIA","PA"
"VOCATIONAL ECONOMICS INC",14437,"LOUISVILLE","KY"
"DIAGNOSTIC HYBRIDS, INC.",14433.06,"ATHENS","OH"
"MAGNUM ELECTRONICS, INC",14432,"DOVER","DE"
"AIROSMITH, INC.",14431.03,"GREENFIELD CENTER","NY"
"AIROSMITH, INC.",14431.03,"SARATOGA SPRINGS","NY"
"CARTRIDGE PLUS, INC",14430.42,"RIVA","MD"
"ASSURED DOCUMENT DESTRUCTION INC",14430,"LAS VEGAS","NV"
"FUELMAN, INC.",14430,"HONOLULU","HI"
"WWWCARTRIDGESUPPLIERCOM",14429.75,"LOS ANGELES","CA"
"HERTZBERG-NEW METHOD, INC.",14427.6,"JACKSONVILLE","IL"
"EXEYE LLC",14426,"BRISTOW","VA"
"MARTY I HELLER PC",14425.24,"ATLANTA","GA"
"SAYO ART LLC",14425,"BELLEVUE","WA"
"TOTAL HVAC, LLC",14425,"NASHVILLE","TN"
"AVALEX TECHNOLOGIES CORPORATION",14424.52,"GULF BREEZE","FL"
"WEATHERALL FAMILY FUNERAL SERVICE, LLC",14424.43,"LANCASTER","TX"
"RHENIUM ALLOYS INC",14424.3,"ELYRIA","OH"
"UNIVERSITY PHYSICIANS, INCORPORATED",14424,"AURORA","CO"
"AUFZUGSWERKE M. SCHMITT & SOHN GMBH & CO.",14421.5,"LUDWIGSHAFEN AM RHEIN",NA
"PODIATRY RESIDENCY RESOURCE, INC.",14420,"SAN FRANCISCO","CA"
"CIARROCCHI JULIE A",14417.83,"PALOS PARK","IL"
"ALL ABOUT ROOFING AND CONSTRUCTION",14415.28,"CLOVIS","NM"
"BARRELS BOXES & MORE LLC",14414,"BOLTON","CT"
"DUNCAN RACE CARS, INC.",14413.77,"COLORADO SPRINGS","CO"
"DNA GENETICS LLC",14404,"COLUMBUS","NE"
"CINCINNATI S.I. CO., AN OHIO LIMITED PARTNERSHIP",14403.48,"CINCINNATI","OH"
"SPIRAL METALS CORPORATION OF BATON ROUGE",14403,"BATON ROUGE","LA"
"PLAQUEMINE CARING LLC",14402.52,"PLAQUEMINE","LA"
"SMITH, NATHAN",14401.84,"SAN DIEGO","CA"
"DOLPHIN IMAGING SYSTEMS, LLC",14401.25,"CHATSWORTH","CA"
"Q C CLEANING LLC",14401.18,"JACKSON","NJ"
"SOUTH CAROLINA ELECTRIC & GAS COMPANY",14400.85,"CAYCE","SC"
"AMERICAN SERVICE INDUSTRIES LLC",14400,"ALBUQUERQUE","NM"
"ASSOCIATED COURT REPORTERS, INC",14400,"WACO","TX"
"BRENDA'S FIREWATER, INC.",14400,"RAMONA","CA"
"EASH, LEROY O",14400,"FORTINE","MT"
"ERIC SORCHIK",14400,"NEW EGYPT","NJ"
"FASTPULSE TECHNOLOGY INC",14400,"SADDLE BROOK","NJ"
"FIRST COAST DATA",14400,"SAINT AUGUSTINE","FL"
"FOXGUARD SOLUTIONS, INC.",14400,"CHRISTIANSBURG","VA"
"HOLMES, GREGORY L",14400,"LEBANON","NH"
"INDIANAPOLIS AVIATION PARTNERS, LLC",14400,"INDIANAPOLIS","IN"
"KOZIK, VANCE",14400,"HUNTINGTON BEACH","CA"
"KULKA, JOE",14400,"QUAKERTOWN","PA"
"LOPEZ, SUSIE",14400,"SACRAMENTO","CA"
"LOST RIVER SYSTEMS, LLC",14400,"BOISE","ID"
"MACINTYRE JR, DONALD A",14400,"NEWARK","DE"
"MAJOR, AMY",14400,"FRISCO","TX"
"PELLETIER, ANNE F",14400,"BLAIR","OK"
"RANGE 29 LLC",14400,"HOMESTEAD","FL"
"RUDOLPH, TERRY",14400,"WALDPORT","OR"
"SAVAGE, RYAN PAUL",14400,"RIO RANCHO","NM"
"SEPPALA, MELISSA M",14400,"FORT SILL","OK"
"SIMMONS RONNIE",14400,"STUTTGART","AR"
"WATER PROFESSIONAL SERVICES, LLC",14400,"WOODFORD","VA"
"SOUTHERN PINE LUMBER CO",14396.66,"ROCKLEDGE","FL"
"RENEW RESOURCES, INC.",14395.4,"MINNEAPOLIS","MN"
"NASSAU CABLE CORP",14392.04,"GREAT NECK","NY"
"SOLIDCOLD CORPORATION",14392,"EL CAJON","CA"
"WHITWORTH QUALITY CLOTHING INC",14391.36,"SANTA BARBARA","CA"
"ERICKSON, SHAY F",14390.5,"THIEF RIVER FALLS","MN"
"NYP CORP",14389.5,"ELIZABETH","NJ"
"APPLIED CALIBRATION SERVICES LLC",14387,"WILSON","NC"
"U. S. AIR TOOL CO., INC.",14384.65,"COMPTON","CA"
"WINDSTREAM KENTUCKY WEST, LLC",14380.87,"MATTHEWS","NC"
"THOMPSON, ROBERT C, MD",14380,"MERIDEN","CT"
"STEWART, WILLIAM",14379.15,"WEST COLUMBIA","SC"
"CURTIS JACKSON",14375,"ENID","MS"
"KING, JAMES",14375,"LIBERTY","KY"
"NATIONAL CUSTOMER ENGINEERING, INC.",14375,"EL CAJON","CA"
"LG REPORTING, P.C",14374.38,"DARIEN","IL"
"LINEAR SALES INC",14374,"MARLTON","NJ"
"FRENCH, MICHAEL",14373.9,"FLAGSTAFF","AZ"
"ENDURA STEEL, INC.",14373,"HESPERIA","CA"
"TROY BOILER WORKS, INC.",14372,"TROY","NY"
"ATKINSON, DARRELL",14370,"MUSKOGEE","OK"
"LEVINGSTON, SILVIA J",14370,"LOS ANGELES","CA"
"GORDON, TRACEY",14369.14,"PEMBROKE PINES","FL"
"HEASTON, DAVID ED",14369,"MADEIRA BEACH","FL"
"SOLARWINDS, INC",14366,"AUSTIN","TX"
"WHITNEY, BAILEY, COX & MAGNANI, LLC",14365,"BALTIMORE","MD"
"TANZEY, TED VOCATIONAL CONSULTANT",14363,"SOUTH CHARLESTON","WV"
"TRIPLE C FABRICATORS, LLC",14360,"SHELTON","WA"
"WASHINGTON AIR COMPRESSOR RENTAL CO INC",14358.42,"ROCKVILLE","MD"
"NATURES SILK TRADING COMPANY LIMITED",14358.39,"ACCRA",NA
"ENVIRO-CLEAN, INC.",14357.19,"SMITHFIELD","RI"
"ERTL, RAYMOND",14355.28,"YUCAIPA","CA"
"ALAZAR TECHNOLOGIES INC",14355,"POINTE-CLAIRE",NA
"DALLAS CHILDRENS ADVOCACY INC",14355,"DALLAS","TX"
"SPURGEON, KENNEDY",14355,"BURTONSVILLE","MD"
"LYNCH JANITORIAL AND CLEANING",14354,"YACOLT","WA"
"CENTRAK, INC.",14350,"NEWTOWN","PA"
"GONZALEZ, MANUEL A",14350,"ARECIBO","PR"
"HORAN & COMPANY LLC",14350,"SITKA","AK"
"LIVE NATION ENTERTAINMENT, INC.",14350,"BEVERLY HILLS","CA"
"SHEBOYGAN RESORT OPERATOR LLC",14350,"SHEBOYGAN","WI"
"SUPERIOR ADULT DAY CARE SERVICES INC",14350,"TERRELL","TX"
"TRONCONI SEGARRA AND ASSOCIATES LLP",14350,"WILLIAMSVILLE","NY"
"I & L FMS",14349.75,"GLEN ALLEN","VA"
"HUNTER'S REFUGE, INC.",14349.47,"WHITE HALL","AR"
"HEARTLAND REHAB SVCS",14349.4,"MAYFIELD","KY"
"HYPER CUSTOMS, LLC",14347.35,"GLENDALE","AZ"
"DIGITAL SYSTEMS ENGINEERING, INC.",14346,"SCOTTSDALE","AZ"
"MARTINEZ TORRES, FERNANDO A",14346,"MAYAGUEZ","PR"
"BABINGTON, BRYAN",14337.88,"KEEDYSVILLE","MD"
"GREAT BASIN RESTORATION, LLC",14336.68,"TWIN FALLS","ID"
"PIONEER MACHINE & TOOLING CO",14336,"SECANE","PA"
"AUTO SAFETY HOUSE, LLC",14335.51,"HOLBROOK","AZ"
"AUTO SAFETY HOUSE, LLC",14335.51,"PHOENIX","AZ"
"ADVANCE DISPOSAL, INC.",14327.9,"SACRAMENTO","CA"
"MMD CONSULTING INC",14326,"HILLIARD","OH"
"AAA FIRE & SAFETY INC",14320,"SEATTLE","WA"
"SMITH BROS. TRUCK GARAGE, INC.",14318,"FAYETTEVILLE","NC"
"THERMWOOD CORPORATION",14317.5,"DALE","IN"
"LOTUS GLOBAL GROUP, INC, THE",14315,"GLEN ELLEN","CA"
"FARASON CORPORATION",14310.44,"COATESVILLE","PA"
"CHILDREN'S RESEARCH INSTITUTE",14308.8,"WASHINGTON","DC"
"MONTANA OFFICE MACHINES OF MISSOULA, INC.",14307.6,"MISSOULA","MT"
"TESSCO TECHNOLOGIES INCORPORATED",14304.72,"HUNT VALLEY","MD"
"ALEXANDRIA, CITY OF (VA)",14304.1,"ALEXANDRIA","VA"
"PETER PEPPER PRODUCTS, INC.",14302.17,"COMPTON","CA"
"CHICAGO TAG & LABEL, INC.",14300.28,"LIBERTYVILLE","IL"
"HENY, RONALD",14300,"POWELL","WY"
"KUTIK'S HONEY FARM, LLC",14300,"NORWICH","NY"
"LUDWIG PSYCHOLOGICAL SERVICES LLC",14300,"FORT LAUDERDALE","FL"
"LUDWIG PSYCHOLOGICAL SERVICES LLC",14300,"POMPANO BEACH","FL"
"MIKE'S MARINE REPAIR INC.",14300,"SEABROOK","SC"
"POASA, JACQUELIN MARIE",14300,"ALBANY","CA"
"QUALITY STRIPING, INC.",14300,"DES MOINES","IA"
"OCML, INC.",14299.57,"LADERA RANCH","CA"
"ACTIVATION LABORATORIES LTD",14296.07,"ANCASTER",NA
"DWEL SERVICED RESIDENCES, INC.",14296,"VIENNA","VA"
"DENCO SALES CO",14290.28,"DENVER","CO"
"GRAPHICS PRESS, L.L.C.",14288,"CHESHIRE","CT"
"DUTTON FARM & SUPPLY",14287.5,"LINDSAY","OK"
"SENIOR CARE CENTERS OF AMERICA, INC",14287,"FEASTERVILLE TREVOSE","PA"
"STEBNICKI, MARK",14286.75,"WILMINGTON","NC"
"ACCELERATED MEDIA TECHNOLOGIES, INC.",14285.98,"AUBURN","MA"
"TIDEWATER MEDICAL TRANSPORT INC",14285,"PORTSMOUTH","VA"
"MOVE ONE FZE",14282.61,"DUBAI",NA
"SWISSLOG TRANSLOGIC",14282,"DENVER","CO"
"CONVERGENT MANUFACTURING TECHNOLOGIES INC",14280,"VANCOUVER",NA
"WASHINGTONVILLE CENTRAL SCHOOL DISTRICT",14278.5,"WASHINGTONVILLE","NY"
"OAKLEY, INC.",14278,"FOOTHILL RANCH","CA"
"ATKINSON, JOSEPH MARTIN",14276,"SYRACUSE","NY"
"CLASS 1 AIR, INC.",14275.6,"MILWAUKEE","WI"
"ANDERSON, MARY D",14275,"BEAR","DE"
"WESTERN STATES FIRE PROTECTION COMPANY",14275,"CENTENNIAL","CO"
"WESTERN STATES FIRE PROTECTION COMPANY",14275,"COLORADO SPRINGS","CO"
"HOCOHAN HOLDINGS, INC.",14272.25,"IDAHO FALLS","ID"
"MICRO-MODE PRODUCTS, INC.",14269.92,"EL CAJON","CA"
"TASH T DIAMOND POST & POLE INC",14267.5,"DILLON","MT"
"DEEP REFLECTION PRODUCTS & SERVICES, INC.",14267.1,"NORTH WILKESBORO","NC"
"BEST REPAIR COMPANY, INCORPORATED",14265,"NORFOLK","VA"
"PAYNE, JOHN S",14265,"OHATCHEE","AL"
"GRUBER INDUSTRIES INC.",14264.65,"PHOENIX","AZ"
"MCCULLAH, SHAWNA",14262,"LIBERTY TOWNSHIP","OH"
"HILEMAN VOCATIONAL SERVICES, INC.",14260,"CATAWBA","VA"
"JUNIPER NETWORKS (US), INC.",14260,"SUNNYVALE","CA"
"MINNESOTA MEDICAL SPECIALISTS, INC",14260,"MINNEAPOLIS","MN"
"TAKU ENGINEERING, LLC",14260,"ANCHORAGE","AK"
"UDRUZENJE AZBUKUM CENTAR ZA SRPSKI JEZIK I KULTURU",14260,"NOVI SAD",NA
"LOGIC AGENT INC",14256,"DEUX-MONTAGNES",NA
"SKINNER CONSULTING SERVICES, INC.",14256,"MOBILE","AL"
"LINDAHL & SANTNER",14251.48,"TOPEKA","KS"
"AP/AIM WESTSHORE SUITES, LLC",14250,"TAMPA","FL"
"BDC TREE SERVICE",14250,"PINEVILLE","LA"
"BIOTHERANOSTICS, INC.",14250,"SAN DIEGO","CA"
"DEER RUN ASSOCIATES INC",14250,"EUGENE","OR"
"JACKSON, MICHELLE",14250,"WOODSIDE","NY"
"STERN ENVIRONMENTAL GROUP, L.L.C.",14250,"SECAUCUS","NJ"
"U.S. MOBILE HEALTH EXAMS, INC.",14250,"JACKSONVILLE","FL"
"EGYPTIAN CO FOR SUPPLIES AND SERVICES AYAD SONS",14247.84,"CAIRO",NA
"KOSLA PROPERTIES, LLC",14247.42,"RENO","NV"
"LATHROP ELECTRIC CO.",14247,"EDMOND","OK"
"TVI SUPPLY, LLC",14246.05,"WARREN","MI"
"WESTERN OFFICE INTERIORS INC",14245.09,"LOS ANGELES","CA"
"E2V, INC.",14240,"MILPITAS","CA"
"LINVILL ASSOCIATES",14240,"CAMPBELL","CA"
"J MAR & ASSOCIATES INC",14239.82,"ALBUQUERQUE","NM"
"PORTS INDUSTRIAL LLC",14239.13,"HONOLULU","HI"
"CONLEY & ASSOCIATES, INC.",14236.4,"GROVER","MO"
"PENSACOLA SIGN & GRAPHIC INC",14233.5,"PENSACOLA","FL"
"AB CEMETERY MANAGEMENT, INC.",14232.29,"SOUTH SAN FRANCISCO","CA"
"SAFETY SOLUTIONS, INC.",14231.58,"DUBLIN","OH"
"DICKINSON PROPERTIES, LLC",14230,"DICKINSON","ND"
"SAFRAN ELECTRONICS & DEFENSE CANADA INC",14228,"PETERBOROUGH",NA
"AMERICAN DESIGN, INC.",14227.7,"BALDWIN CITY","KS"
"RGB SYSTEMS, INC.",14227.02,"ANAHEIM","CA"
"EUROPCAR AUTOVERMIETUNG GMBH",14226.91,"REGENSBURG",NA
"STATZ, SARA E.",14226,"MIDDLETON","ID"
"STRIBLING EQUIPMENT, LLC",14222.9,"RICHLAND","MS"
"ELLIS & WATTS GLOBAL INDUSTRIES, INC.",14221,"BATAVIA","OH"
"HARD CHROME SPECIALISTS, INC.",14220,"YORK","PA"
"STABILIZER SOLUTIONS, INC.",14219.5,"PHOENIX","AZ"
"ROUGNON",14215.78,"VELIZY VILLACOUBLAY",NA
"INFINITY RESTAURANT GROUP, INC.",14212,"FORT DODGE","IA"
"MARY H KESSLER PHD",14209.7,"BIRMINGHAM","AL"
"OFFICESCAPES, INC.",14205.15,"BARTLETT","TN"
"PROMAXIMA MANUFACTURING, LTD",14205.12,"HOUSTON","TX"
"HBP, INC.",14204,"HAGERSTOWN","MD"
"LAKEVIEW SANITATION, INC.",14200.08,"LAKEVIEW","OR"
"3D INFOTECH INC",14200,"IRVINE","CA"
"AD ASTRA INFORMATION SYSTEMS, L.L.C.",14200,"SHAWNEE MISSION","KS"
"L G WHITE SAFETY CORP",14200,"SCHENECTADY","NY"
"REFRIGERATION EQUIPMENT, INC.",14200,"PUEBLO","CO"
"STILO CORPORATION",14200,"OTTAWA",NA
"WENTZ, DEBORAH",14200,"DURHAM","NC"
"G & H AEROSPACE, INC.",14197,"SCOTTSDALE","AZ"
"EQUATOR INTERNATIONAL LLC",14196.5,"SALALAH",NA
"HUNTINGTON STEEL AND SUPPLY COMPANY",14195.23,"HUNTINGTON","WV"
"MTI PARTNERS, LLC",14194.5,"ALBANY","OR"
"DIVERSE SALES COMPANY INC.",14191.02,"PERKASIE","PA"
"ZANSKAS, STEPHEN A",14191,"CORDOVA","TN"
"DEPOT BENCH ENTERPRISES, LLC",14190.54,"SIGNAL HILL","CA"
"ANDERT, JEFFREY N.",14190,"BATTLE CREEK","MI"
"BOOTH, MAUREEN",14190,"BATON ROUGE","LA"
"ENGINE POWER, INC.",14190,"OCONOMOWOC","WI"
"M J WIDDES INC",14190,"ESKO","MN"
"HYDROAIR HUGHES, LLC",14183.18,"JOPPA","MD"
"ROBERT E PELC PHD ABP PROFESSIONAL CO",14180,"DENVER","CO"
"ASH GROVE READY MIX LLC",14175,"ASH GROVE","MO"
"F A A D JANITORIAL INC",14174.4,"SPARKS","NV"
"HEALTHWEST LLC",14171,"KNOXVILLE","MD"
"PROTRONICS INC.",14170,"WADING RIVER","NY"
"SYSCO CENTRAL PENNSYLVANIA, LLC",14170,"HARRISBURG","PA"
"TWO WHEEL DRIVE INC",14167.81,"ALBUQUERQUE","NM"
"SAN FRANCISCO PROSTHETIC ORTHOTIC SERVICE, INC",14166.72,"SAN FRANCISCO","CA"
"INTER WORLD HIGHWAY LLC",14165.67,"LONG BRANCH","NJ"
"MYERS, DANIEL E",14165.47,"JACKSON","MS"
"RONNIE SMITH & ASSOCIATES, L.L.C.",14165,"OCEAN SPRINGS","MS"
"SOUTHERN GLASS & MIRROR OF EASTERN NORTH CAROLINA, INC.",14163,"SWANSBORO","NC"
"HILLTRON CORPORATION",14161.25,"SAN JOSE","CA"
"HIEBERT, STEVEN",14160,"LOGSDEN","OR"
"EMERSON BOILER, INC.",14158.01,"PEORIA","AZ"
"WASTE MANAGEMENT OF CAROLINAS, INC.",14155.76,"JACKSONVILLE","NC"
"WYNN, CAROL A.",14155,"CRESTWOOD","IL"
"CATALYST GROUP LLC, THE",14153.6,"HONOLULU","HI"
"CORIELL INSTITUTE FOR MEDICAL RESEARCH, INC.",14152.96,"CAMDEN","NJ"
"ARKANSAS BLUEPRINT COMPANY, INC.",14150.45,"LITTLE ROCK","AR"
"TRANSPORTES INTERNACIONALES FERRIS SA",14149.06,"ROTA",NA
"COUNCIL NATIVE CORPORATION",14145,"NOME","AK"
"US ENGINEERED PRODUCTS",14145,"POTTSTOWN","PA"
"WALL COLMONOY CORPORATION",14145,"OKLAHOMA CITY","OK"
"SPECTRAL LABS INCORPORATED",14144.8,"SAN DIEGO","CA"
"AVIATION CHARTER, INC.",14134.61,"EDEN PRAIRIE","MN"
"SCALE TRONIX INC",14132,"WHITE PLAINS","NY"
"BACH MECHANICAL, INC.",14131.8,"LIVERMORE","CA"
"R4 INTEGRATION, INC",14130,"FORT WALTON BEACH","FL"
"ATMOSPHERE COMMERCIAL INTERIORS, LLC",14126.41,"MINNEAPOLIS","MN"
"TERRA INCOGNITA",14126,"COLUMBIA","SC"
"SELKE, JANE A",14125,"AUBURN","IN"
"S & C CONTRACTING LLC",14123,"VIRGINIA BEACH","VA"
"ARG",14122.85,"DAKAR",NA
"ARMADA OPTICAL SERVICES INC",14120.94,"EVANSVILLE","IN"
"EAGLE DIGITAL IMAGING, INC.",14116,"CORVALLIS","OR"
"PRESTIGE AUTO WORKS INC",14114.3,"MILWAUKEE","WI"
"AIR ROVER COMPANY, INC.",14113.98,"TYLER","TX"
"GLK CONDOR INC",14109,"TRENTON","NJ"
"DEBRA J HORTON",14107,"GORDON","GA"
"JERRY A OLSHESKI",14105,"HILLIARD","OH"
"BRUNSWICK FLOORS, INC.",14104,"BRUNSWICK","GA"
"CONEXUS, INC.",14100,"LEBANON","PA"
"RED SKY TECHNOLOGIES INC.",14100,"CHICAGO","IL"
"TEJAS PREMIER BUILDING CONTRACTOR, INC.",14100,"SAN ANTONIO","TX"
"LONG JR, JOHN M",14099,"RAGLAND","AL"
"MARCHÉ RESTAURANTS CANADA LTD",14097.7,"TORONTO",NA
"TEXAS A&M AGRILIFE RESEARCH",14097.69,"COLLEGE STATION","TX"
"DEFENSE MANUFACTURERS INC",14092,"DOVER","NH"
"CI SYSTEMS INC.",14091.8,"SIMI VALLEY","CA"
"PARTS HANGAR INC",14089.14,"PORT RICHEY","FL"
"DBA DISTRIBUTION SERVICES INC",14089.05,"BELLEVUE","WA"
"PUBLIC UTILITY DISTRICT #1 OF CLARK COUNTY",14088,"VANCOUVER","WA"
"SOCIETE D'EXPLOITATION DES ETABLISSEMENTS DEMERGER",14086.86,"GAGNY",NA
"MOUNTAIN MARINE INDUSTRIES, INC.",14086,"COMMERCE CITY","CO"
"FORMLABS INC.",14085.74,"SOMERVILLE","MA"
"M & M CARPETS, INC.",14084.72,"SUMTER","SC"
"S-CAN MEASURING SYSTEMS LLC",14082,"CAMBRIDGE","MA"
"LEGACY VULCAN, LLC",14080.83,"BIRMINGHAM","AL"
"KLEINFELDER, INC.",14080,"RANCHO CORDOVA","CA"
"OB HEALTHCARE",14076,"SANTA ROSA","CA"
"BASIL EQUIPMENT INC",14075,"BEND","OR"
"WARNER, JAMES",14072,"PHILADELPHIA","PA"
"SARATOGA TECHNOLOGIES INC",14070,"JOHNSON CITY","TN"
"PEPSI-COLA & NATIONAL BRAND BEVERAGES LTD (INC)",14068.02,"PENNSAUKEN","NJ"
"MAC DELIVERIES",14067.22,"MESA","AZ"
"DURAN, GABRIEL ISAAC",14064.32,"SAHUARITA","AZ"
"DIBERT VALVE AND FITTING COMPANY, INCORPORATED",14058.72,"FREDERICK","MD"
"HILL COUNTRY ELECTRIC SUPPLY, L.P.",14054.78,"AUSTIN","TX"
"HILL COUNTRY ELECTRIC SUPPLY, L.P.",14054.78,"SAN ANTONIO","TX"
"MASON, ROGER J",14053,"WASHINGTON","DC"
"ANGSTROM, INC",14050,"BELLEVILLE","MI"
"DUN, INC.",14050,"PALMYRA","VA"
"KUT & KILL, INC.",14050,"SIOUX FALLS","SD"
"MAC INDUSTRIES, INC.",14050,"EUGENE","OR"
"CAB INTERNATIONAL",14047,"WALLINGFORD",NA
"KILCHER REHABILITATION ASSOC INC",14046,"SAN DIEGO","CA"
"MIDLAM, KENNETH",14045.5,"AUXVASSE","MO"
"GTP ACQUISITION PARTNERS II, LLC",14040.3,"BOCA RATON","FL"
"ASH CREEK FOREST MANAGEME",14040,"TIGARD","OR"
"CENTER FOR OCULAR PROSTHETICS LLC",14040,"PORTLAND","OR"
"FABOHIO, INC.",14040,"UHRICHSVILLE","OH"
"LAGUS APPLIED TECHNOLOGY, INC.",14040,"ESCONDIDO","CA"
"MYAT, INC.",14040,"MAHWAH","NJ"
"SERVICES 2000",14037,"HOUSTON","TX"
"C & C MANUFACTURING CO",14036,"MUNFORD","AL"
"PROTO LABS, INC.",14036,"MAPLE PLAIN","MN"
"YEAM, DON",14033,"LOS ALAMITOS","CA"
"ELKO, COUNTY OF",14025,"ELKO","NV"
"SIRVA PTY LTD",14023.68,"DANDENONG",NA
"COLUMBIA WEST DEVELOPMENT LLC",14023.39,"PASCO","WA"
"VERNAL SPORTS CENTER, INCORPORATED",14021,"VERNAL","UT"
"REARDON INTERNATIONAL TECHNOLOGIES, INC.",14017.7,"KENNESAW","GA"
"FORREST TOOL COMPANY, INC.",14016.04,"DURANGO","CO"
"CONSTANCE HOOD",14015,"CYPRESS","TX"
"ALLIANCE STEEL, INC.",14008,"OKLAHOMA CITY","OK"
"SIRONA DENTAL SYSTEMS LLC",14004.4,"CHARLOTTE","NC"
"GOLD SYSTEMS, INC.",14004,"SALT LAKE CITY","UT"
"BRASWELL PRECISION, INC.",14003,"GLEN BURNIE","MD"
"JUS-MAR LIMITED",14003,"DENHAM SPRINGS","LA"
